order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
59375,24441,prior,19,3,7,14
59378,31077,prior,16,4,9,2
59382,17391,prior,15,3,9,5
59384,37248,prior,2,4,17,30
59387,1994,prior,2,0,11,28
59388,25029,prior,4,1,8,14
59395,59041,prior,31,6,14,6
59401,10110,prior,7,6,16,30
59405,19990,train,14,6,16,30
59406,37384,prior,31,0,11,7
59407,60550,prior,42,5,16,6
59408,16978,prior,5,2,17,4
59413,1424,prior,65,3,13,4
59414,42103,prior,48,4,18,13
59415,146,prior,27,5,11,5
59416,3283,prior,3,5,18,4
59420,46207,prior,4,4,11,6
59430,35793,prior,2,1,12,14
59434,20824,prior,38,5,10,4
59435,18808,prior,2,5,12,15
59436,32857,prior,17,2,10,12
59441,10010,prior,3,0,13,18
59444,52188,prior,40,2,12,4
59449,20510,prior,15,5,14,5
59450,35776,prior,12,6,16,9
59455,33147,prior,10,6,18,10
59456,62667,prior,27,5,10,0
59457,8842,prior,18,2,13,5
59460,31773,prior,15,0,16,6
59463,52418,prior,3,1,14,30
59465,3083,prior,15,6,21,8
59467,44173,prior,3,2,19,21
59468,49219,prior,9,4,12,4
59469,50140,prior,13,2,18,5
59470,18998,prior,76,2,14,1
59472,44834,prior,41,3,8,2
59478,14868,prior,3,3,16,7
59479,11845,prior,37,3,9,0
59480,12344,prior,10,2,8,7
59482,61404,prior,7,3,14,21
59490,59981,prior,9,0,21,3
59499,12602,test,41,6,11,7
59503,40377,prior,14,2,18,12
59505,12711,prior,21,3,22,9
59507,30416,prior,10,0,16,22
59511,9132,prior,4,1,19,22
59512,39661,prior,14,4,7,9
59515,44141,prior,13,2,18,4
59520,50000,prior,1,5,17,
59523,35285,prior,6,5,17,22
59528,31763,prior,6,1,8,6
59529,42865,prior,14,2,11,6
59530,62190,prior,37,0,16,6
59535,45584,prior,6,6,11,24
59543,37692,prior,9,4,14,21
59544,28488,prior,15,0,17,7
59545,17075,prior,4,5,14,11
59546,47814,prior,9,4,16,11
59547,23988,prior,3,2,19,5
59548,28910,prior,8,1,10,16
59557,29377,train,6,3,15,10
59558,2011,prior,39,3,8,4
59559,59346,prior,2,6,11,10
59560,2132,prior,7,6,10,7
59561,21730,prior,8,6,13,2
59562,51968,prior,8,0,10,10
59563,47147,prior,21,2,15,15
59565,42112,prior,9,5,22,4
59579,21416,prior,1,5,17,
59580,18318,prior,55,4,15,2
59581,60057,prior,3,4,11,9
59585,28980,prior,14,5,21,3
59587,59172,prior,7,2,1,10
59589,56251,prior,38,6,10,6
59594,50796,prior,13,5,18,6
59595,56022,prior,6,6,8,5
59603,16163,prior,24,1,10,1
59610,26086,prior,65,4,12,2
59614,26441,prior,15,5,7,5
59617,1866,prior,94,6,10,6
59620,3242,prior,2,6,11,8
59627,25090,prior,18,1,16,10
59631,35452,prior,7,4,17,8
59632,21222,prior,4,3,16,1
59637,37119,prior,3,1,10,9
59642,18017,prior,5,4,16,15
59643,37758,prior,24,2,13,9
59650,22495,prior,11,1,11,7
59655,33106,prior,31,1,9,6
59661,61777,prior,54,4,15,4
59662,23383,prior,17,0,13,1
59663,12074,prior,15,3,14,3
59664,37449,prior,30,3,11,3
59666,56318,prior,11,0,12,22
59674,45008,prior,67,1,16,3
59683,4315,prior,3,1,17,6
59685,1742,prior,3,5,15,6
59686,53063,prior,4,2,15,2
59688,24048,prior,1,0,14,
59695,25186,prior,22,4,9,8
59700,32413,prior,1,6,22,
59701,5329,prior,41,4,17,0
59709,51129,prior,61,4,21,1
59711,58311,prior,31,5,18,0
59712,12192,prior,8,2,7,10
59717,28132,prior,7,6,11,5
59720,42746,prior,26,0,20,8
59724,22325,prior,9,5,13,7
59728,55572,prior,14,6,7,4
59729,34227,prior,64,3,18,0
59731,56167,prior,8,1,1,6
59732,34340,prior,39,4,8,6
59734,52243,prior,10,2,10,8
59745,15890,prior,4,3,15,15
59750,21838,prior,9,0,9,5
59752,41413,prior,43,2,14,8
59757,21949,prior,29,6,14,28
59758,35719,prior,2,1,8,4
59759,7718,prior,20,2,2,30
59761,24442,prior,9,4,11,2
59764,41826,prior,22,2,22,4
59768,55577,prior,37,2,17,16
59781,8974,prior,14,1,21,12
59786,4039,prior,1,2,7,
59787,17600,prior,10,1,7,3
59788,28434,prior,18,1,16,6
59795,37957,prior,4,0,11,30
59804,3280,prior,11,5,10,16
59809,57199,prior,7,1,9,6
59815,50057,prior,29,2,11,1
59821,39629,prior,27,6,17,6
59823,57465,prior,1,6,21,
59828,48157,prior,7,4,11,20
59829,42200,prior,3,4,13,17
59832,16423,test,7,0,6,30
59837,38554,prior,4,5,8,30
59839,47719,prior,31,3,19,4
59841,21843,prior,4,4,9,9
59842,45533,prior,30,2,7,2
59845,13501,prior,5,1,16,3
59846,7612,prior,18,3,19,23
59848,33034,prior,15,0,17,6
59851,11205,prior,41,3,15,8
59852,11441,prior,1,2,18,
59858,59606,prior,4,1,19,15
59861,20961,prior,8,0,22,18
59866,16712,prior,30,2,12,0
59868,62689,prior,56,1,9,4
59874,2879,prior,16,6,13,30
59877,19221,test,21,2,9,30
59883,12398,prior,12,3,1,30
59889,16412,train,5,6,12,12
59891,767,prior,26,1,17,12
59892,47376,prior,14,3,12,14
59893,51548,prior,38,5,11,7
59894,9195,prior,16,1,13,14
59895,52953,test,4,3,12,30
59897,49731,prior,10,1,13,5
59909,50436,prior,36,1,16,1
59910,13883,prior,9,5,8,5
59914,24578,prior,5,4,13,8
59917,13496,prior,46,6,15,16
59924,61683,prior,2,1,23,30
59925,41173,prior,11,5,15,19
59931,29738,prior,9,2,17,8
59932,57097,prior,13,3,14,18
59942,6449,prior,39,1,15,7
59943,28803,prior,16,1,17,3
59944,4864,prior,2,6,15,5
59946,15558,prior,6,3,18,10
59950,47278,prior,2,2,14,30
59955,36987,prior,76,1,20,1
59958,13812,prior,3,3,13,30
59959,20662,prior,37,5,7,8
59960,48471,prior,5,5,17,4
59968,11144,prior,8,1,19,5
59971,25653,prior,9,2,7,14
59973,61174,prior,28,5,8,10
59974,27368,prior,19,1,16,27
59981,18317,prior,20,5,11,8
59982,55085,prior,3,5,10,30
59986,46749,prior,33,6,20,4
59987,21332,prior,47,6,17,4
59988,4722,prior,4,5,17,20
59991,8406,prior,27,4,8,7
59993,19823,prior,10,3,9,13
59996,23703,prior,26,5,8,5
59997,44824,prior,3,6,13,4
59998,7589,prior,2,1,12,6
60000,20616,prior,45,3,21,4
60001,10302,prior,38,4,17,6
60005,15574,prior,2,0,18,0
60010,812,prior,32,6,8,6
60013,21937,prior,13,3,11,19
60016,1378,prior,62,5,9,3
60017,22913,prior,45,1,15,3
60022,41984,prior,21,6,11,7
60023,38348,prior,30,1,19,9
60024,63001,prior,25,1,20,8
60030,1553,prior,14,5,14,5
60036,25424,prior,6,2,12,6
60040,54314,prior,23,1,13,7
60042,35626,prior,10,2,21,16
60045,23107,prior,32,2,10,14
60049,6765,prior,19,0,13,12
60050,50012,prior,2,3,9,9
60054,11579,test,9,0,16,13
60055,31484,prior,14,2,8,1
60058,55189,prior,1,2,18,
60063,33132,prior,10,3,17,7
60072,20485,prior,33,6,16,0
60075,27819,prior,7,6,17,12
60078,39346,prior,2,5,9,7
60079,13015,prior,2,1,15,14
60083,31118,prior,31,6,7,3
60087,53408,prior,75,6,15,12
60089,50872,prior,13,2,17,14
60090,27743,prior,4,2,15,10
60096,27903,prior,2,6,17,6
60099,26823,prior,3,1,11,30
60101,56884,prior,15,3,15,2
60103,3841,prior,4,1,19,3
60105,9441,prior,51,5,16,14
60108,23701,prior,96,3,9,1
60111,60545,prior,6,5,10,11
60114,48486,prior,16,4,17,1
60120,39197,prior,6,4,19,7
60122,14914,prior,16,4,20,10
60128,16879,prior,6,4,16,15
60130,8353,train,5,4,19,17
60133,17588,prior,36,0,18,5
60134,2505,prior,11,4,16,5
60135,54518,prior,2,1,11,21
60137,34644,prior,14,0,10,7
60138,53824,prior,11,1,16,18
60139,58174,prior,18,1,18,4
60156,28683,prior,1,5,6,
60161,44712,prior,2,6,16,30
60163,48969,prior,60,5,15,3
60167,8930,prior,11,5,14,4
60170,623,prior,4,4,6,30
60176,34023,train,4,1,12,30
60178,21221,prior,20,6,18,6
60179,56014,prior,30,1,14,7
60180,21987,prior,10,0,14,6
60182,21651,prior,26,6,8,2
60183,56394,prior,8,6,18,13
60196,36875,prior,46,4,16,1
60199,20843,prior,7,3,9,6
60204,20125,train,7,6,21,6
60205,47950,prior,5,6,11,30
60210,13816,prior,9,2,16,7
60212,2357,prior,31,1,10,9
60214,7314,prior,54,0,15,4
60218,50598,prior,64,2,16,1
60220,29277,prior,1,4,18,
60221,54528,prior,35,2,12,30
60227,44120,train,14,1,9,25
60228,14522,prior,3,2,13,13
60229,33006,prior,39,0,7,7
60230,3880,prior,71,4,9,3
60231,18056,prior,12,2,13,30
60235,35803,prior,8,0,11,13
60242,28803,prior,3,4,14,2
60243,32075,prior,12,0,12,14
60245,17437,prior,16,1,12,8
60247,63038,prior,10,1,19,3
60252,21852,prior,5,2,14,30
60255,48989,prior,5,3,13,28
60258,4193,prior,8,6,10,9
60261,55334,prior,10,6,11,29
60262,41746,prior,12,4,10,9
60263,60951,prior,14,6,17,5
60266,9585,prior,3,6,18,14
60269,3874,prior,23,0,11,5
60271,41979,prior,53,2,7,1
60274,6056,prior,3,5,8,23
60276,44617,prior,9,6,11,30
60278,28927,prior,13,4,14,30
60280,40589,prior,47,6,14,4
60284,45008,prior,25,0,22,7
60288,10221,prior,73,2,23,7
60290,56988,prior,63,2,16,8
60292,16126,prior,48,1,23,14
60293,3512,prior,25,5,8,22
60296,43864,prior,5,1,17,15
60305,12002,prior,4,6,11,14
60310,25204,prior,31,0,17,4
60314,35129,prior,3,0,22,30
60318,154,prior,29,0,10,4
60319,20034,prior,55,3,21,3
60321,21974,prior,20,6,9,7
60322,30947,train,57,2,11,1
60325,12922,prior,22,3,8,0
60329,47858,prior,14,4,17,23
60334,19999,prior,14,5,11,18
60336,23588,prior,49,5,10,2
60339,45017,prior,12,3,16,2
60341,36471,prior,26,0,16,4
60348,58843,prior,10,1,15,1
60351,62820,prior,15,6,17,0
60354,55626,prior,24,3,14,3
60356,52928,prior,2,3,16,8
60357,1264,prior,29,1,7,6
60359,28881,prior,44,1,12,6
60363,35515,prior,23,1,12,18
60365,6747,prior,56,4,17,3
60367,15128,prior,4,4,17,20
60369,21587,prior,18,3,23,13
60370,45766,prior,86,2,22,2
60377,60703,prior,14,2,11,1
60382,22372,prior,21,5,17,9
60393,38620,prior,6,5,17,25
60395,9784,prior,10,1,21,1
60397,19729,prior,4,2,12,9
60398,38197,prior,23,2,15,2
60399,14672,prior,6,2,12,30
60401,31402,prior,7,5,11,6
60402,29746,test,18,2,8,30
60405,45307,prior,13,5,7,30
60412,3690,prior,11,1,17,9
60415,60261,prior,9,1,10,12
60416,56712,train,15,0,14,30
60421,31949,prior,14,4,16,13
60422,13432,prior,20,1,8,1
60425,2134,prior,3,0,11,8
60427,51027,prior,23,2,19,7
60429,35717,prior,12,3,7,5
60434,36158,prior,24,1,15,5
60435,59107,prior,38,0,20,4
60436,37106,prior,18,1,9,6
60440,42171,prior,9,5,13,30
60442,19362,prior,7,4,14,16
60448,59564,prior,7,4,17,12
60452,13741,prior,7,1,7,30
60453,25390,prior,16,4,9,14
60460,44077,prior,9,1,17,11
60463,34387,train,5,4,7,30
60465,16656,prior,4,5,14,5
60466,62218,prior,11,4,18,13
60474,19681,prior,3,0,14,13
60476,16290,prior,88,4,9,3
60484,3320,prior,7,3,13,3
60491,31518,prior,9,6,11,9
60493,51483,prior,6,1,17,19
60499,53526,prior,49,6,10,5
60503,59333,prior,9,5,10,1
60508,40217,prior,10,3,16,29
60510,53065,prior,16,1,14,11
60511,51447,prior,4,3,9,8
60512,46518,prior,78,3,7,4
60513,60419,prior,13,1,6,26
60515,28284,prior,18,2,14,1
60516,15695,prior,31,0,13,19
60517,7571,prior,5,1,4,17
60520,56343,prior,6,1,21,19
60522,45004,prior,6,6,20,0
60525,20480,prior,5,0,18,30
60533,3682,prior,4,3,12,5
60535,56500,test,4,0,18,30
60536,13464,prior,2,6,7,9
60537,22639,prior,6,1,9,8
60539,4584,prior,12,4,16,10
60545,6821,prior,51,0,20,2
60546,54917,train,10,6,9,4
60556,12943,prior,31,0,18,8
60558,23285,prior,3,2,11,9
60564,45693,prior,42,2,18,7
60570,50700,prior,46,5,18,2
60573,61751,prior,10,3,16,7
60579,36856,prior,5,4,11,21
60583,6229,prior,7,0,15,4
60584,54188,prior,1,0,9,
60587,9633,prior,2,5,11,30
60590,30981,prior,1,0,18,
60593,1138,prior,26,0,14,6
60595,44525,prior,2,5,13,30
60597,20361,prior,15,4,17,9
60599,12835,prior,5,4,18,17
60602,32298,prior,1,0,13,
60605,16546,prior,2,4,13,6
60608,43526,prior,3,4,9,30
60610,57010,prior,2,6,22,30
60615,38974,prior,15,2,16,5
60617,6623,prior,26,1,17,14
60618,56489,prior,1,6,9,
60628,16513,prior,15,5,10,22
60629,57070,prior,16,4,23,30
60630,51409,prior,36,5,15,2
60638,7788,prior,3,3,17,27
60646,51175,prior,2,2,11,30
60650,6624,prior,8,4,16,10
60651,32765,prior,31,5,15,9
60653,41587,prior,28,5,21,7
60662,54380,prior,49,3,14,3
60666,7765,prior,3,0,7,30
60667,31186,prior,35,5,16,1
60669,38626,prior,18,4,13,30
60673,56339,prior,10,5,19,1
60674,61313,prior,13,5,21,22
60681,3298,prior,21,2,10,12
60684,27537,prior,44,0,11,2
60688,15410,prior,2,5,21,3
60690,62399,prior,14,3,15,7
60691,44919,prior,6,3,14,30
60696,2239,prior,1,0,13,
60698,10859,prior,11,0,16,10
60699,55831,prior,59,4,11,4
60701,8396,prior,10,0,8,17
60702,38567,prior,25,1,13,17
60703,50445,prior,2,1,13,9
60704,58611,prior,4,2,10,5
60709,42049,prior,13,4,17,12
60710,4877,prior,24,0,8,8
60711,53362,prior,2,5,8,16
60712,56991,prior,12,3,11,7
60715,13694,prior,26,1,11,13
60716,32862,prior,2,5,12,30
60717,8264,train,6,0,9,1
60718,15160,prior,56,5,15,5
60720,3762,prior,7,5,23,5
60725,25710,prior,5,3,12,10
60733,10031,prior,21,3,10,9
60734,11315,prior,13,0,12,24
60736,4562,prior,30,1,19,5
60744,25008,prior,3,3,14,5
60753,28694,prior,1,1,17,
60758,8138,prior,13,3,16,11
60762,8129,prior,4,5,13,14
60764,61399,prior,73,5,18,4
60765,4733,prior,2,0,8,30
60766,56232,prior,23,5,12,21
60769,18430,prior,1,1,17,
60772,43517,prior,4,0,1,6
60785,39901,prior,86,5,10,0
60787,1976,prior,3,1,18,4
60788,550,prior,1,6,10,
60791,53495,prior,4,6,12,7
60803,37278,prior,6,6,9,2
60811,1189,prior,2,4,9,30
60813,8924,prior,2,2,16,10
60819,61220,prior,1,5,17,
60823,35934,prior,13,5,9,11
60832,43932,prior,12,6,14,7
60837,37804,prior,58,3,16,2
60838,1930,prior,19,1,8,6
60846,45496,prior,1,3,11,
60848,8770,prior,23,4,11,3
60850,32095,prior,11,3,10,13
60853,26911,prior,10,2,15,30
60854,55362,prior,17,3,17,6
60857,37283,prior,7,3,13,14
60861,24903,prior,4,2,20,12
60863,41087,prior,3,5,16,7
60865,50114,prior,4,3,11,8
60867,52874,prior,13,1,9,5
60870,54914,prior,17,5,3,14
60873,40957,prior,19,5,13,3
60876,46154,prior,8,0,16,17
60885,9664,prior,5,0,11,15
60886,34314,train,60,6,8,8
60888,15314,prior,10,5,11,7
60892,30157,prior,1,0,14,
60898,54933,prior,11,3,11,1
60899,19432,prior,6,0,9,3
60902,12785,prior,28,6,11,12
60903,6577,prior,4,1,12,17
60905,743,train,6,2,17,26
60915,48021,prior,24,0,10,12
60918,24998,prior,30,2,21,7
60920,27457,prior,2,4,16,19
60925,60900,train,6,3,0,9
60931,19004,prior,2,1,21,8
60934,19875,prior,53,4,14,3
60935,30239,prior,49,4,17,12
60941,51854,prior,43,4,21,7
60946,50683,prior,11,0,10,5
60947,1581,prior,42,3,10,5
60951,27122,prior,77,3,10,7
60956,17633,prior,26,5,17,26
60959,41466,prior,16,6,18,15
60964,60425,prior,2,3,15,6
60965,39358,prior,38,3,16,4
60967,35926,prior,24,1,11,0
60968,25042,prior,26,6,11,12
60982,40289,prior,1,5,17,
60983,60513,prior,6,3,9,8
60985,142,prior,8,6,11,6
61000,33111,prior,18,0,14,9
61003,53340,prior,2,4,14,3
61012,32275,prior,13,2,19,23
61013,57287,prior,63,5,10,5
61015,2999,prior,1,1,12,
61019,45851,prior,12,5,21,13
61021,50159,train,16,1,11,30
61025,28624,prior,18,6,6,3
61028,19076,prior,8,6,13,4
61030,30793,prior,7,0,8,5
61033,40817,prior,21,5,11,1
61036,20822,prior,29,1,10,1
61038,12016,prior,2,1,23,6
61041,59583,prior,5,3,17,3
61042,12645,prior,2,1,10,4
61046,34953,prior,10,4,23,8
61050,35236,prior,3,5,21,30
61051,54245,prior,28,1,9,11
61053,41258,prior,36,0,17,2
61059,18224,prior,34,3,15,2
61065,14289,prior,11,2,7,9
61069,4100,prior,22,3,14,8
61076,31768,prior,16,2,15,24
61077,19336,prior,11,4,8,30
61086,20499,train,4,3,14,21
61092,25236,prior,81,1,6,2
61096,49810,prior,6,4,9,10
61098,48697,prior,12,2,18,1
61101,16342,prior,4,3,16,14
61102,7191,prior,69,5,18,1
61108,36690,prior,8,6,16,6
61109,47271,prior,20,4,14,14
61110,596,prior,51,6,14,3
61111,39014,prior,2,0,17,5
61113,62688,prior,8,5,10,8
61114,36133,prior,37,5,23,6
61115,56384,prior,34,3,9,24
61116,10257,prior,16,5,0,3
61124,24908,prior,45,3,10,2
61129,50467,prior,32,0,11,6
61144,2967,prior,20,5,16,2
61146,13499,prior,9,1,17,30
61147,15750,prior,9,3,17,4
61150,8270,prior,23,3,6,6
61152,20954,prior,7,2,15,30
61155,24711,prior,8,1,13,6
61161,55332,prior,4,5,18,13
61163,5287,prior,8,1,12,3
61167,48065,prior,19,0,16,8
61169,9567,prior,5,3,16,28
61172,26217,prior,2,6,8,4
61173,36707,prior,1,3,18,
61174,12922,prior,23,4,8,8
61179,13737,prior,5,6,13,30
61181,46788,prior,5,6,13,14
61183,19626,prior,12,2,16,2
61185,14811,prior,15,4,19,7
61190,62615,prior,36,5,14,8
61191,10046,prior,43,0,15,4
61199,57931,prior,37,1,9,4
61200,54614,prior,40,2,9,4
61202,45954,prior,2,1,11,1
61203,51630,prior,7,2,15,11
61205,2638,prior,2,5,19,5
61213,1165,prior,9,1,11,8
61214,35996,prior,19,2,19,6
61215,26037,prior,8,5,18,4
61220,20763,prior,13,3,12,2
61223,33813,prior,23,1,4,9
61225,40370,prior,10,6,10,30
61227,4144,prior,3,4,18,12
61229,62645,prior,3,5,13,17
61233,5542,prior,6,0,12,28
61238,59893,prior,2,5,14,12
61248,2764,prior,44,3,10,15
61249,6646,prior,4,6,13,30
61256,57117,prior,29,6,9,9
61257,4392,prior,13,1,9,15
61258,54729,prior,38,5,16,5
61261,6714,prior,44,5,16,7
61262,30694,prior,1,1,9,
61263,38982,prior,35,1,20,5
61267,27466,prior,28,6,14,7
61270,8873,prior,20,4,14,10
61271,50436,prior,38,1,18,4
61277,36186,prior,3,4,8,29
61278,33749,prior,9,4,13,4
61279,27754,prior,18,6,9,7
61281,57145,train,7,3,3,2
61282,32086,prior,3,0,16,6
61283,5191,prior,68,1,15,4
61288,18992,prior,1,0,15,
61290,57375,prior,2,6,13,6
61291,28134,train,54,0,15,7
61292,32424,prior,3,6,21,15
61296,17974,prior,53,1,9,5
61298,2450,prior,6,3,23,30
61304,28573,prior,4,6,5,30
61305,16326,prior,4,1,12,30
61306,22616,prior,16,3,18,29
61307,30990,prior,3,0,13,12
61308,35342,prior,2,6,14,7
61310,7497,prior,11,1,8,9
61313,62253,prior,26,6,20,12
61316,31739,prior,5,1,10,30
61318,47218,test,38,3,22,6
61320,40320,prior,4,1,8,30
61337,47119,prior,2,0,10,21
61338,45372,prior,28,1,17,2
61340,51173,prior,26,6,8,14
61341,33552,prior,18,4,21,2
61342,61039,test,16,0,8,6
61343,35537,prior,6,4,11,3
61346,39176,prior,46,1,9,3
61347,3880,prior,65,5,9,3
61350,25984,prior,7,6,14,7
61351,14428,prior,52,0,16,8
61352,13055,prior,40,3,19,11
61355,22906,prior,3,5,11,11
61356,43819,prior,34,6,16,22
61357,59680,prior,4,1,19,12
61361,49842,prior,25,1,22,5
61362,47580,test,31,4,16,4
61363,54116,prior,2,5,9,9
61365,47497,prior,59,2,9,1
61366,59078,prior,31,1,10,21
61367,31207,prior,8,6,11,26
61368,2097,prior,6,3,9,19
61374,45001,test,36,2,14,12
61378,21484,prior,4,6,18,30
61380,3909,prior,9,6,13,1
61393,10826,prior,39,2,17,11
61397,14813,prior,10,5,18,4
61398,44961,prior,11,1,17,4
61400,54632,prior,2,2,22,30
61402,35852,prior,2,2,12,13
61407,993,prior,8,0,12,21
61408,1850,prior,43,5,13,22
61409,22525,train,8,0,15,30
61410,19881,prior,1,6,9,
61411,16803,prior,9,4,12,5
61413,49836,prior,22,4,9,6
61420,56723,prior,3,5,18,26
61423,307,test,35,0,11,2
61431,29523,train,13,4,12,16
61438,6710,prior,90,5,12,3
61440,31515,prior,3,0,10,18
61444,49065,prior,7,2,19,30
61445,43351,prior,80,5,12,2
61448,54530,prior,5,2,12,2
61455,39078,prior,29,5,1,3
61456,61207,prior,23,5,7,10
61457,59645,prior,7,5,13,17
61458,14858,prior,3,1,8,15
61459,38646,prior,11,5,18,2
61464,32429,prior,5,1,17,1
61465,3667,prior,26,4,9,6
61468,31928,prior,9,5,7,12
61479,55342,prior,32,0,9,7
61481,58825,prior,23,0,10,30
61483,15194,prior,11,1,18,30
61484,7744,prior,52,3,14,2
61486,52489,prior,59,5,11,2
61504,19348,train,16,6,5,30
61508,8170,prior,34,1,8,5
61512,40705,prior,4,2,12,15
61513,12884,prior,44,6,12,3
61518,53392,prior,29,5,19,12
61519,8290,prior,15,6,18,13
61522,6638,prior,7,2,10,26
61525,59202,prior,4,6,18,30
61526,45258,prior,15,2,10,3
61532,22231,prior,4,3,15,9
61533,56070,prior,7,6,18,21
61537,54912,prior,21,1,10,8
61539,18124,prior,34,6,19,1
61540,12960,prior,14,6,9,12
61541,19657,prior,1,5,10,
61552,52176,prior,32,3,19,7
61554,33595,prior,5,1,17,4
61558,20874,prior,2,0,15,4
61559,52106,prior,18,4,9,2
61560,10559,prior,6,0,9,30
61561,6158,prior,40,5,12,4
61562,6188,prior,23,3,12,4
61565,35996,prior,14,3,9,1
61567,51250,prior,31,0,12,0
61568,8034,prior,17,1,20,7
61570,53329,prior,4,6,16,6
61571,30746,prior,24,4,13,5
61572,43517,prior,26,4,17,5
61582,17964,prior,63,3,14,1
61586,23549,prior,26,3,11,5
61588,61049,prior,27,6,9,4
61590,59520,prior,17,4,18,1
61591,37443,test,20,1,15,0
61594,18307,prior,17,0,10,3
61599,22346,prior,27,6,16,6
61601,57189,prior,27,5,22,0
61602,31939,prior,43,4,9,0
61603,2153,prior,15,4,17,30
61605,25929,prior,1,5,20,
61606,12403,prior,5,1,10,15
61608,3029,prior,4,3,15,30
61610,3880,prior,80,2,10,13
61611,21285,prior,7,3,14,9
61616,15642,prior,29,4,16,16
61620,8818,prior,17,2,13,30
61621,37636,prior,40,1,20,10
61622,45200,prior,4,5,12,5
61626,32025,prior,16,3,13,5
61627,24609,prior,29,1,8,3
61629,31966,prior,10,4,9,6
61638,8086,prior,21,3,9,3
61639,17932,prior,8,6,22,7
61642,25244,prior,56,0,9,7
61650,41580,prior,36,4,9,3
61651,16938,prior,27,0,17,5
61653,41952,prior,21,0,17,1
61654,58700,prior,10,1,10,6
61667,27047,prior,37,1,12,3
61669,9786,prior,1,1,8,
61670,248,prior,8,3,16,2
61672,13958,prior,29,2,14,5
61682,9248,prior,10,6,17,7
61688,10828,train,41,0,16,6
61690,48569,prior,6,4,17,30
61691,59663,train,23,0,10,12
61692,18061,prior,27,3,10,24
61693,31849,prior,35,1,9,7
61695,52439,prior,27,1,11,3
61698,50031,prior,15,5,15,26
61699,28087,prior,3,5,19,2
61701,34043,prior,3,6,13,14
61705,14811,prior,8,4,17,9
61708,13026,prior,1,4,16,
61716,22507,prior,17,0,10,2
61718,59101,prior,2,0,7,8
61719,36010,prior,2,1,9,13
61725,25023,prior,26,2,17,4
61734,46284,prior,3,2,12,26
61736,4864,prior,9,3,10,30
61739,50597,test,4,3,9,30
61742,28074,prior,6,6,17,5
61743,59004,prior,10,6,12,4
61746,59962,test,5,6,15,6
61747,54214,prior,61,3,9,2
61751,27724,prior,13,1,9,6
61752,50628,prior,47,5,10,11
61753,38533,prior,6,0,15,25
61756,43142,prior,3,1,23,20
61763,54964,prior,3,4,17,7
61766,1811,prior,7,3,14,7
61767,1614,prior,7,1,14,13
61771,25527,prior,16,6,11,13
61772,33079,prior,12,5,20,5
61774,17591,prior,23,0,13,14
61775,6924,prior,10,6,13,27
61776,13388,test,5,6,11,23
61783,12899,prior,79,1,15,4
61784,21543,prior,5,0,14,14
61792,45812,prior,23,3,17,17
61793,28100,train,7,1,22,17
61811,28922,prior,20,4,7,2
61820,30527,prior,30,5,15,5
61823,8051,prior,1,1,11,
61824,56445,prior,4,2,18,15
61826,46658,prior,31,5,8,6
61843,59078,prior,26,2,11,7
61845,47069,prior,21,5,9,9
61849,54664,prior,31,4,16,10
61850,34214,prior,6,3,15,6
61851,37838,prior,12,6,17,6
61853,32607,prior,22,4,17,0
61857,49006,prior,11,6,18,16
61859,25301,prior,27,4,12,27
61863,26988,prior,88,0,11,4
61865,28865,prior,17,1,11,7
61869,39130,test,7,1,7,7
61871,52549,prior,10,1,18,22
61872,4785,prior,55,6,9,6
61876,25744,prior,9,5,17,30
61877,58023,prior,46,1,10,8
61883,8502,prior,19,4,8,6
61896,2193,prior,52,3,10,6
61899,22873,train,7,3,13,7
61900,25876,prior,84,3,18,2
61901,56602,prior,7,4,14,21
61903,37810,prior,48,6,22,3
61908,43749,prior,1,3,18,
61909,10502,prior,89,2,23,2
61916,21335,prior,22,2,17,15
61921,45961,prior,36,1,18,6
61929,62646,prior,3,1,8,9
61934,27263,prior,36,6,12,6
61938,8816,prior,36,2,19,0
61943,16793,prior,22,0,15,6
61948,27206,prior,20,4,16,4
61949,49995,prior,4,0,18,19
61953,49372,prior,2,6,16,30
61956,44695,prior,19,0,16,11
61957,51766,prior,1,6,23,
61960,35255,prior,19,5,12,7
61963,42763,prior,1,3,14,
61964,62523,prior,20,5,11,1
61970,5420,prior,8,1,15,14
61979,41924,prior,4,1,14,27
61983,27341,train,13,5,8,12
61985,9103,prior,1,1,14,
61988,12426,prior,7,0,10,10
61991,19422,prior,17,3,10,3
61993,1344,prior,14,4,10,28
61998,35325,prior,4,0,15,12
62001,52022,prior,10,4,11,18
62002,61696,prior,15,0,13,8
62008,8388,prior,43,2,14,1
62022,35933,prior,48,3,17,0
62024,39787,prior,1,1,15,
62028,52810,prior,4,0,12,7
62030,24202,prior,4,0,15,4
62041,63002,prior,5,6,11,30
62042,6556,prior,2,1,19,6
62049,55981,prior,21,3,17,3
